Genes	g0	g1	g2	g3	s0	s1	s2	s3	s4	s5
FGSG_09715	10.4503221005107	8.78139503528369	7.6263964639682	7.42283595810839	8.56967417422209	9.12049159481948	8.77131439611882	8.49204928209804	8.31850593734978	8.08970050199761
FGSG_09712	6.29712535274547	7.34130766851483	7.43691289210148	7.1977067061167	7.07868922594915	6.45953296091649	6.51311173586442	6.58793430078159	6.4485401605251	6.16264634347733
FGSG_13630	8.92592425583855	6.76493173890717	4.92749061291261	5.66040994665625	8.45549709609843	9.33475462626464	10.0111557042079	9.44152050177534	8.68283627402605	7.70701980134912
FGSG_13631	0	0	0	0	0	0	0	0	0	0
FGSG_09710	5.20249771494096	5.91269836077783	5.51092290485584	5.41822916008125	4.57659021361721	5.56494241865051	5.63111296530855	5.21945262268781	4.83539440600725	4.60127526177919
FGSG_13629	0	0	0	0	0	1.3798190728466	0	0	0	0
FGSG_09709	4.29917182300669	2.18807018629297	1.83205334021425	1.85786046864945	6.45784267013473	7.05078106602267	7.35450758681776	8.06961907779641	8.30410860207164	7.46335226816802
FGSG_13628	2.88203613256789	1.68034228928283	0	0	1.38898921855512	1.55654368329575	1.42944352153046	1.49977164494995	1.86267121303305	1.88936958143911
FGSG_09708	5.33964452636075	3.81540359267549	3.29904719715197	3.10549568559867	3.90018866290626	4.75117527917878	5.33226083744451	5.65207497088937	5.96126076397865	5.66517855684049
FGSG_09707	1.62249565108145	2.23876137874501	1.69624275029316	1.70582215106035	4.92210792928728	4.56608338529447	5.55493904721854	7.29170025583565	7.37295254446545	6.47584558372895
FGSG_09706	5.7852322062725	7.40469474209701	4.17507961838536	4.24092038065155	4.07332714375093	3.11585840397545	3.47657211148247	3.05224306933739	3.65111827796123	5.14190332232904
FGSG_13627	3.59778422163431	3.88328957867171	4.38483100623431	4.53364953578073	2.5354302531942	3.16401445267321	3.00456583724019	3.25228289039198	4.27244615366286	4.38269114599679
FGSG_13626	7.76240651249302	7.51746744145474	6.90590848599399	6.84691505359484	5.36222258716598	3.85822162073418	3.86753738714092	3.68456839517551	4.42027359689572	4.7404522475904
FGSG_09702	0	0	0	0	0	0	3.97797901341404	6.71492175846592	7.85011126667065	6.85025529458999
FGSG_09700	0	0	0	0	0	0	0	0	0	0
FGSG_09701	1.0322777384885	1.81335743062893	1.24978931350579	1.59335234312293	0	1.0072632465238	0	1.11609270379073	1.15787708685528	1.26080806144282
FGSG_09704	7.68089144834892	4.55633913768854	5.57155353009391	5.70030092723573	6.44804379031618	7.22393015227213	6.79991412165073	7.12825340517433	7.55569745760388	9.08113784657544
FGSG_09703	9.28324497938128	7.03481618182336	6.14296335915732	6.10136735029045	7.94965682060655	7.93984409245593	8.058945517414	7.95448698482371	7.70819532802458	7.1799459439139
FGSG_09699	8.40768571097635	6.60099834570981	5.10043284261215	5.39221768763298	5.63688250798116	5.63995570710413	5.6172511602953	5.87949549295678	5.84624449979974	6.34023622178085
FGSG_09698	1.04779479377583	1.39724707012702	0	0	0	1.11624474643377	1.71172039766813	2.22797742281198	3.82279204622758	6.62802488302664
FGSG_09697	9.53214730006096	7.86290962964512	3.84244686096639	3.53574731112618	1.05459436095353	1.20416053727774	1.04191358094677	1.46995238507848	1.57183691316246	2.33123749880447
FGSG_09696	3.89286800109543	1.46111762918847	1.29543604613483	1.10282201901107	4.41635330677465	4.57332050133414	4.83310874163798	4.73604539958713	5.2655079862514	7.30341253480759
FGSG_09695	4.96503409543416	5.04514645600932	5.5855230741755	5.36898738498865	4.40820073674564	5.16019557237368	5.03057195849333	5.0573819037529	4.72728101420946	4.8624722360128
FGSG_09694	4.76914717411865	3.00077964906886	3.89701823744904	4.55794664238693	5.93804613878515	6.55024255614087	6.39223070146635	5.93135002068774	5.63807712281748	5.54372418544971
FGSG_09693	1.67560541953129	0	0	0	0	0	1.40926359153336	4.40801542191067	6.89761311669963	7.46513571880826
FGSG_09692	4.48384314815455	1.5959970922891	2.1711186491905	2.30179590725889	2.98592412651655	3.46696550676055	3.40613486506585	3.17645274262452	2.87522198393408	3.14196041795955
FGSG_09691	7.27302204975127	5.01691966374444	5.72446961709556	5.39424506850869	3.87076933896992	4.3168774128086	4.28130513344339	4.76207626820008	5.14621596549169	5.73812541984094
FGSG_09690	4.26897802099617	8.95921377256288	11.0325819242132	11.1146287702894	8.38654254360961	9.20154970681143	8.94011885212988	9.25973468625917	9.14475061177915	9.49726900276084
FGSG_09688	4.09120165417964	4.74105205412171	5.40960006280997	5.64339668307059	5.83511187742951	7.87650512889896	9.38032475801694	9.64642721184282	8.91055564819453	7.32916107210412
FGSG_09689	6.78706443243614	8.06567527397089	7.72093311046316	7.60175660995205	6.81583272661613	7.27792216979309	7.25217767255163	7.32308466954903	7.3905327419575	7.80372492845704
FGSG_09682	0	1.01392554217693	0	0	2.13955454162463	1.41080173473846	1.89395933875352	2.02859964959812	2.78379748479755	2.70651518144262
FGSG_09681	2.01997064912897	2.21614398100143	2.75475023445667	2.83963735162272	4.44134744252276	4.98800653624843	5.01211959393375	4.88476191800859	4.86975677712069	4.78178394760398
FGSG_09684	2.81728427168931	1.73438801226564	0	0	8.09238043494411	10.4326407498819	10.8304741539136	10.709046265751	10.0458767442387	8.78042427504467
FGSG_09683	2.65490712048919	5.67032196134815	4.50571550430607	4.51421054533918	4.53464233815642	4.34764163556806	4.38386817002666	4.79184673689754	5.1223931779347	5.05813152206134
FGSG_09687	6.41178326778518	5.84450315288104	6.00049127401741	5.15656349257628	3.76057047071321	3.69655473959842	3.9318284368229	4.36452825181732	4.70683663078114	4.8023504643796
FGSG_09686	4.12563962141537	4.29575660474412	5.27572170094219	4.72448920116837	3.99394080092361	4.57272389475394	4.72624387359585	5.39236606428477	5.98883819381218	6.74065805862741
FGSG_09685	4.82502954276669	4.42697924387294	3.36408491919189	3.75949894708705	3.60724553113473	3.21538437391219	3.9535202086626	3.92192727858263	3.41784415299471	3.69625406319237
FGSG_09677	0	0	0	0	0	0	0	0	0	0
FGSG_13625	0	0	0	0	1.39682224213597	1.20145778378487	0	1.07158639623627	2.00099067004416	3.22564522893826
FGSG_13624	0	0	2.49773068660197	2.88395938330912	0	0	1.14284344560712	1.81928285806291	1.94366300869907	2.07225194820171
FGSG_09675	1.53928225592069	2.18929686326474	2.40824326481126	2.8473671560533	2.42599232906573	2.40497423503693	1.97957130010395	2.09175776449796	1.80262497805706	1.51812301453584
FGSG_09679	0	0	0	0	1.17179072253432	4.62597209395056	3.76708826189674	1.86771845776881	1.17582160569004	1.33053774111848
FGSG_09678	6.53312156079903	6.82534327724654	7.62979453037099	7.3382462465496	6.3240046928558	6.24764031771027	5.9429381385821	5.77525091023181	5.7639130778708	5.9153008803589
FGSG_09674	6.11077914692836	5.82338138814914	4.86537900629733	5.09089175425215	4.50361554703289	4.41597461068991	4.41697094011151	4.29812330799891	4.10307257346405	4.18860889488471
FGSG_09670	0	2.35674519799135	3.31194678310964	3.20941225144015	3.4811972124492	4.15753480529949	3.70887506380929	3.72768801510708	3.60866105976777	3.74191958385293
FGSG_09671	0	0	0	0	0	4.05130174118027	3.86753253357839	2.04490451241716	1.7701067265056	1.24745060180466
FGSG_09673	5.75878078775268	5.65486129347027	5.2825718560061	5.18245992441024	6.07534927858722	5.4130428941427	5.5381649403273	5.48310146819059	5.45233200462264	6.52033106807693
FGSG_09672	8.71358976528773	7.66435955229116	6.2266733226922	6.31067014720679	6.15689460214352	6.34690862312992	5.99152212308294	5.94507496790816	6.06688651036949	6.20779422370352
FGSG_09669	5.83310314104847	3.82152669123544	2.93618356499521	2.96882402355069	4.67640071325815	5.29294636791441	4.68347481062279	4.80412473537603	5.08584663179294	5.76917833125309
FGSG_09668	3.00342067107868	3.65312250196901	4.64019537967881	4.65782470362114	4.18165436888894	4.43076264812054	4.38778681330211	4.66195499759755	4.88795474953028	5.14350064231059
FGSG_09667	7.3010453067858	7.93338341479357	8.50204448001156	8.48322320519795	7.04874560769156	6.94974250327284	6.38720032550889	6.18810312194081	5.82691861463677	5.66452120945599
FGSG_09666	4.13813100543166	4.41812485584489	4.85654821349512	4.86501442744724	4.31285544462222	4.17872968520654	4.13539835373645	4.01443758278371	4.59565035538046	5.12438842104957
FGSG_09665	6.2145120011257	6.15951332565044	5.8663733278026	5.69861096879017	5.75736986043791	5.14489583154593	4.99369334950645	5.07724808590927	5.20454044089395	5.61299883568886
FGSG_13623	7.772714992443	8.13723282349215	7.12929962265775	7.1221284755287	6.08517906859828	4.5133201317855	4.88832200172179	4.71271676035074	5.3795136106197	5.58641259946428
FGSG_13622	4.68023372300099	6.28483917318326	5.46497334272514	5.27995774504002	4.21234444777273	3.53862682018701	3.66543651478573	3.91886655871441	4.21931550263094	4.54637734637463
FGSG_09663	7.02262293944499	7.7047534596096	7.82402469448758	7.64926501004908	6.38036476234477	6.23949258887101	6.19242510553219	6.25893012650269	6.39778040758046	6.52659621353636
FGSG_13618	0	0	0	0	0	0	0	0	0	0
FGSG_09659	6.21775802735658	6.25186998229205	6.45501352549026	6.27736975846419	4.8629670444547	4.5072480209181	4.03918992303189	3.82923405568865	3.8432088100075	3.82982856639237
FGSG_13621	5.47891889661338	5.93885865043337	5.6271790481032	5.47755895499392	5.60839154530225	5.19059458559866	5.08897673324086	5.23717595488565	5.4204951679808	5.38025669863388
FGSG_13620	5.76839669605155	6.27198405152735	5.9915964073577	5.84724166592189	6.87201772850009	6.22940689259093	6.22876461950466	6.33674587664793	6.31646696563056	6.20919550657334
FGSG_09662	6.94746491647673	7.73553441690718	7.42170446494421	7.15958419408389	5.83485636537964	5.45278501196421	5.26848324088389	5.02737805087182	4.72477247663201	4.76565081549127
FGSG_09661	5.49120873361031	4.06665661746288	4.61929177239408	4.77512141479742	6.95191262197775	7.08926221666541	6.85164686353027	6.26912417436795	5.4887703893812	5.08316172439713
FGSG_09660	6.5528792104513	6.68235071487474	7.38612227329496	7.02099411436605	6.52152224786381	7.02165970033645	7.16514671314091	7.42094026509987	7.55819491045882	8.05737029766876
FGSG_13619	3.56615238796212	7.56733046734393	7.86074381546539	7.82151858491442	5.95752850825529	5.50132917883108	4.87505110898947	4.47636581981518	3.94339032806221	4.22252318587499
FGSG_13616	3.38085952209106	6.06660885841133	6.02221269157656	6.19220051936368	5.32161179402738	4.45519029717862	4.18265245545995	3.84091550518161	3.32196365837417	2.91651519841476
FGSG_09654	2.25348428263936	7.10773895071921	6.15102087621579	6.02608679835431	5.64305297482846	5.14477391254652	4.826249973207	5.3150569982076	5.07447883588658	4.35947994540134
FGSG_09653	3.47908847659797	3.72153223573601	5.19210858661437	5.19477812052186	5.30152374666998	5.31224269909944	5.53447078550508	5.67666836429405	5.72160775858528	5.65181156126585
FGSG_13617	8.58819439573205	4.67405746591891	5.42958627156007	5.55516900929205	6.99874915041984	7.31522776846496	7.23282505255141	7.07135832162382	6.33014425594534	5.84823429233151
FGSG_09649	2.73118114028318	3.48528602310191	4.08167471731745	4.29598190897929	3.75196316414233	3.69243531935116	4.10672763148741	4.0028163354745	3.94450090662915	3.86608042177694
FGSG_09651	2.69403923106902	0	0	1.31615356912663	3.62848878142959	4.10054323343604	4.04746372129799	4.04186552822105	3.79660586060382	3.94530772144516
FGSG_09650	6.66211926321548	5.97934244741618	7.79676414685768	8.07444544437761	4.56106242294995	3.55601844425918	4.15086248352479	4.48661985698387	4.39490067383056	4.72515529530866
FGSG_20741	0	0	0	0	0	0	0	0	0	0
FGSG_09648	2.45211656072006	2.73131194307567	1.96503436417856	2.00516004942192	2.2543564305278	1.66956772326704	2.36119604520668	3.75200167223474	5.402604750945	7.28410146421157
FGSG_09647	3.8061092697913	8.44376887030888	7.3780574507367	6.86118424733133	5.44602205182982	4.81007214099567	4.28343344426376	4.25350522923785	4.35459646628915	5.167991073451
FGSG_09646	3.04679758748858	0	0	0	2.51464958838079	3.51370584647741	3.93614578735747	3.87443339023144	3.58218859714157	6.5942973616259
FGSG_09645	0	3.36722294518769	3.52515394965761	3.25833647965809	2.62343552579352	1.93724732042462	2.56877812373216	3.01835986818809	3.82112004903993	4.58424908603025
FGSG_09644	3.84759115567369	6.39016216631216	5.52502744763981	5.59370047399627	5.24547141691671	5.01858267836054	5.19733853287926	4.7348024523208	4.22227056516843	4.23076792498752
FGSG_09641	3.07683973949538	5.06641394007024	5.82001065820912	6.43313479840395	6.17492530144403	6.16300087735597	6.24937525323698	5.99921543384813	5.66601402042344	5.07331205495767
FGSG_09640	2.40215812068276	1.86636376032239	1.36391555368896	1.88113253218154	3.9558180989452	4.01437699174467	4.34163922850001	4.53457273387513	3.98302492114019	3.64825495316938
FGSG_09643	7.6772874833418	7.35341072937136	5.33149695041668	5.40561872525585	6.93277979789169	7.74536538016561	8.53370845163143	8.29510755136022	7.84094577033378	7.33048565737719
FGSG_09642	5.3619496407795	4.7559498485484	4.06537980240351	4.15033582853913	5.72070862557415	5.39368769553929	5.39693416863311	5.30763854932173	5.2946644204107	5.2995266830245
FGSG_13615	3.03316242676865	2.74456637441588	3.40528687739398	3.21095150457492	3.83214599379148	3.4460719769245	3.39215568819829	3.08753791566872	3.20065789756713	3.50870316812093
FGSG_09639	6.53292203720804	4.72482991148235	6.24475828489498	6.72386677263563	6.99822869551054	6.78964516559255	6.49700668722236	6.49944769792029	6.4160412957765	5.73733873835607
FGSG_09638	8.24587567166736	10.6351070496527	9.59983628969068	8.59076014732217	5.59165898428922	3.77057258732287	3.83017050833088	4.20431673770705	4.586336982099	5.45600593588922
FGSG_09637	5.34508713987007	5.63781370581553	5.61858531790968	5.24359413071421	4.92600916795837	4.22563129943291	4.51112464309428	4.68183585897496	4.45335783023661	4.43225549423914
FGSG_09632	4.06765547951902	4.87663639846727	5.47424665112152	5.46318406650714	6.33585248010643	5.82598976567688	5.43650916964847	5.01502324214577	5.0569135267289	5.7981979944256
FGSG_09636	3.5566030492024	5.32339728676006	4.09507485097492	4.23906338171396	4.0288130712709	3.53142042718431	4.0249620661013	4.37274545049125	4.88144803313722	5.21048371936002
FGSG_09635	6.84798090449197	6.44880494425615	4.83143821880217	5.19608323083461	6.31182286437879	5.76811100769877	5.85361820120521	5.71400283094625	5.65146133781131	5.63451317009059
FGSG_09634	4.82455588137848	6.00747425435325	4.08877428946821	3.98576123548232	5.03551148506532	5.19003239098843	5.30981121047429	5.32926963197942	5.2043037971592	4.77123211276277
FGSG_09633	4.41831255988667	4.94184473782088	5.07211419281971	5.14169280744264	5.49557068431672	6.81540829121477	6.235644936743	5.85171405539728	5.73174972623309	5.67763638889419
FGSG_09631	4.18291003307382	3.08615473559271	4.00904144663146	4.54245378802072	6.13443522115998	5.75073444806665	5.48547137523535	5.45673641269134	5.34421205960306	5.28479576292336
FGSG_09630	2.96304932089723	4.67771036147907	5.59245044435917	5.76544307820622	4.65083767628495	4.85842519204172	4.74951731204636	4.80492971542224	5.12071052358162	4.86535496079595
FGSG_09629	4.20328349054737	4.93908968641973	4.69105400291118	4.80644039280553	4.29206118903271	3.89069332343455	4.09002827551177	4.08332888964325	4.07419097231278	4.72968401501509
FGSG_09628	2.78029946754485	7.92517924973678	7.89827975609271	7.99614462403952	5.60367844208563	4.64656455964199	4.73951170655196	4.37798154510057	4.31578120670134	4.68581681590355
FGSG_09627	6.89913358641137	3.19782004534407	2.77592236833841	4.51078569788787	8.24346484897131	8.63279430439588	8.51624250996755	8.90071978730673	8.74693786363601	8.37478075813027
FGSG_20740	0	0	0	0	0	0	0	0	0	0
FGSG_09626	5.29207798297782	2.83348780533817	2.69514273560478	2.79873999827923	4.32353012520042	4.52739155771029	5.31246336502039	6.04216626290961	6.9235540698041	7.12379585784334
FGSG_09625	2.0611563929795	5.81550976838812	7.57008955972342	6.98812040463126	5.85107238779176	5.91260360251128	5.64790856409263	6.00847740130518	6.35081269345009	5.66306324249783
FGSG_09624	9.4538255300405	7.53286634035139	5.33397997484678	5.60298801434598	4.8407811683226	5.62654215748354	5.11154954086665	4.93423100362012	4.80627649406595	4.44832190413444
FGSG_09623	2.4661477122718	2.40993766765407	5.37957968242595	5.49250989150536	7.37871074139811	4.78488530229471	6.15215377415162	6.51068098866457	5.51397960380024	3.91353775421153
FGSG_09617	5.00790722668734	4.35246676133653	4.89862675190717	4.99661522137752	6.04107020367435	5.45805371667017	5.46250343639584	5.25151424274954	5.2630018247054	6.14250518461018
FGSG_09622	1.50274044306985	0	0	0	0	2.8578740556625	1.79216656592435	0	0	0
FGSG_09621	9.32847444275264	4.91589166281529	1.5375474743085	1.54510810895361	1.66951204012516	1.38644589334321	1.67565620534297	2.21974453677885	2.20917150154096	2.01618969374444
FGSG_09620	7.08609314777675	3.02552381315997	0	0	0	3.02207362485423	2.47006270781415	1.67932460724918	1.58767091846313	1.76212027847828
FGSG_09619	5.18219744718061	4.44159816412649	4.61482193428837	4.50165107092983	5.51598485822775	5.318643452596	5.3190433253524	5.36823336807648	5.43095680531577	5.55416161134815
FGSG_09618	5.95926191862406	6.25115572828153	7.2718296178481	7.45214986197181	5.67975021770388	5.43431741044579	5.13655533183303	4.85278275597755	4.68645692400577	5.35411616848503
FGSG_09616	6.22453365347395	6.43865217914454	6.26477908225764	5.99578194058452	5.06823607315586	5.54926834570982	5.75303751026402	6.04751806627875	5.94466297242794	6.70753910417252
FGSG_09615	5.10038730009003	4.7479650606287	5.13717893868126	5.01424781210501	5.05366875127094	5.1821785810186	5.31346705870446	5.40451337481494	5.38227548964041	5.20109361387259
FGSG_09614	3.45979259754041	3.05573124392885	3.22527179003202	3.33396611788703	4.30533750020895	4.06235842334466	4.03088891023129	4.06072438538386	3.76094689070282	3.78973302106076
FGSG_09613	4.77803284377441	1.08561149078488	3.69226520892279	4.07742847594134	7.40899721087895	8.28185397020913	7.94756052587907	8.69355391221208	8.42182927918482	8.88165461973286
FGSG_09612	6.62045965771726	6.41678994857388	6.33068515423928	6.34520658238599	7.03748686024218	6.93155362835061	6.85147871541315	7.44270121723526	7.71472491299841	8.02522595755716
FGSG_09611	3.54466439706746	3.6048314915706	3.52560422707026	3.61364706950439	4.48587179358834	4.92536304989564	5.34177302247043	5.92957035396674	5.93786795896021	6.02021736310715
FGSG_09609	0	1.3212233346692	1.90099820167993	2.24813512741967	2.41393585655467	2.2141201815354	2.62154264994235	2.71387843941566	2.42253347177586	2.26502848837788
FGSG_20739	0	0	0	0	0	0	0	0	0	0
FGSG_09610	6.39549526626823	2.95433480764852	1.2947710927954	1.63526100170135	6.99776700488081	7.37683694706937	7.88976907614491	8.46042710555794	9.22397467157011	9.70154839583241
FGSG_09608	3.03452391510735	3.89653598440923	3.05063904571812	3.3563667551644	5.21674568264221	5.93388283635915	6.35363121495211	6.33908402182465	5.9254867544887	5.58680725765297
FGSG_09607	7.38909076749015	6.60638456951432	6.43030571722971	5.6252203225017	5.39030067664945	5.15295097131151	5.82685311956542	6.382037450751	6.2724106648987	6.309010883607
FGSG_09605	3.78083773640124	2.95255276419345	2.07086196189175	2.25112091728216	3.22389433305056	4.41414111143159	4.61390503760302	5.56002040827348	5.84211443868474	5.43333945459446
FGSG_09606	8.24591953017473	7.3463125392567	6.06162411590061	5.72406799146466	5.92809711251153	5.71627139668916	5.97252236356896	6.58102996563374	6.51809415579865	6.272847855419
FGSG_13614	6.37751128408797	5.07046815593935	4.7030401087979	4.4863709778377	3.776832375097	4.00533074180777	4.01747255763028	4.09614220685245	4.17140546807864	4.36401083868365
FGSG_09604	4.91327761713707	4.37826037050616	4.39591739090299	4.52236254418089	4.88029530466067	4.98714821556855	5.02490955716828	4.93536336441961	4.92903470806789	5.04535081762828
FGSG_13613	1.68355998296706	2.01720682304947	2.3852577561219	2.57488164656413	3.80366439934609	3.58148178493902	3.39694951482932	3.54183871140767	3.12674226862619	3.48466269545953
FGSG_13612	7.28913653036845	8.06579693989642	8.32802751089857	8.1534800874692	6.79363902323996	6.94678602706957	6.71215785807422	6.74719511492881	6.60270332979776	6.66583033627317
FGSG_09602	5.42052760862295	6.11813663281209	5.74354122590071	5.84588349306302	5.66102866820453	6.58986178947394	6.4157801148418	6.18581803654853	5.83728532028793	5.59769411244641
FGSG_09601	5.61169579834999	7.8429787871071	7.39267815918439	7.4674950459546	5.65263983687426	4.90289582094647	5.02825496133192	5.13839038679428	4.9382728224675	5.38238867547786
FGSG_09600	6.72740483048681	6.33092141795098	7.21224989007008	7.01589170246989	6.38822322709434	7.0373488036575	7.19806976960409	7.3312236747732	7.22093208822402	7.02622215996892
FGSG_09599	1.59360832598856	3.60032618638405	4.17478464505486	3.95401258316074	8.3294785548378	10.161124175	9.66685884659009	9.35992770967679	8.69630875600721	7.87344590909285
FGSG_09598	4.01141343532685	4.47650191108442	5.60659673002444	5.30783364002285	4.74649887504112	5.04313357641027	5.2223367539707	5.51998809920764	5.6322902045271	6.12402511973584
FGSG_09597	4.18485790358984	2.36120497260298	2.55658259793151	2.42853179952208	4.22579275878436	4.54896895931723	4.29543281847244	3.98969731138375	3.66970797768849	3.38853593022715
FGSG_09596	1.04833523502439	0	1.09831123480984	1.15797986150595	1.178451332777	0	1.1764210124029	1.44406380430265	2.0756410136523	2.02138582051325
FGSG_09595	10.1648720325097	7.54921847514386	3.62488393494636	3.8178253368565	3.20175951804668	3.93957452244912	3.12839398711273	2.51297233787525	1.93645629617984	2.59388281416581
FGSG_09594	7.47217384499966	5.66741428337697	5.53469554654382	5.28592436330076	4.57923979965495	4.98379119890104	4.99114928498335	5.02990058417503	4.87367652077074	4.88767029277697
FGSG_09593	2.51577615849581	3.3114326842092	3.17483592151605	3.14364503054599	1.81628666114431	2.23546034550785	1.96019424603125	2.39379854130525	2.57286618566993	2.98197731627695
FGSG_13611	1.26193840688494	2.12809633932044	2.35388099638037	2.21826925065495	1.84581878034182	2.58545722456586	2.43191846836077	2.42447327202839	5.03612938498657	7.4504332323139
FGSG_13610	4.24838324884447	4.69958178969074	5.10520441065319	4.95628302893732	5.14296131410934	4.83615519807426	4.89277027657074	4.91775713624712	5.00105338031892	5.1789061816781
FGSG_09592	3.47635152829662	4.7067796591525	4.83279442506472	4.61717249348801	4.20908315543574	3.38266342328584	3.80501610071114	3.96062628716924	4.24024398723665	5.55860950320537
FGSG_09591	7.9014845945253	6.45582806795018	7.36636950749879	7.5974668171515	8.43223838893219	8.7732625095597	8.5656350373461	8.29072737472854	8.13294525126825	8.70799477057308
FGSG_09590	1.31439145718664	3.66969211373226	3.20374002566403	3.12431809808687	1.93584396853025	1.04237060282026	1.43450993072234	2.36007012407983	2.85921944169462	3.47246786429682
FGSG_09589	8.1502954573082	9.35190960966998	8.7501811573881	8.07873085112907	5.27404616655688	4.86603602006359	5.06923352942042	5.31582396998095	5.54865988457162	6.24089988744221
FGSG_09587	4.91119737163471	4.8896352255151	6.95624593760044	7.53847413089775	7.11844245163721	7.01364634040817	7.08212581367721	7.04299318371332	7.05473768965147	7.14575791300845
FGSG_09586	8.1990607183266	5.76791193399371	6.68973900090252	7.32485651297506	8.72072488956114	8.68322352667327	8.53782985285983	8.41826100427545	8.42304320373708	8.52983840900589
FGSG_09579	4.17900094952182	5.39714452267654	5.89764158176974	5.75597906573436	4.66018724019982	4.90965764706549	5.03610058952671	5.33927588107757	5.30886618122827	5.58841847739665
FGSG_09578	6.78500339155702	6.00129033692405	5.31607567754218	4.85725105985334	3.56559672022872	3.32494818245839	3.64575305496206	4.19713574210577	5.10583027074958	5.25768349977363
FGSG_09577	4.15435046273958	6.81262097666495	6.89362168256737	6.63821863155383	6.08647361779514	5.57125164956377	5.39793571313232	5.18579315645093	4.93020555213347	5.13809796352927
FGSG_09576	5.32159201779277	4.96955979106425	5.60029794294149	5.69856935355601	6.53446123490899	6.01096766832213	5.82245576087029	5.82048635921437	5.92723157813314	5.93852738563757
FGSG_09575	5.71633010129216	4.14307567198059	4.56758594631048	4.27473652980892	3.50301658308439	3.61443811495058	4.21075391779752	4.73034888695484	4.78911663993787	5.68689796490783
FGSG_09585	8.08923698882848	7.41965886003478	6.15224777517127	5.54264129897906	5.96393659240638	6.3750559039213	6.73572213537398	7.08399964691875	7.08440906935366	6.73437778205659
FGSG_09584	2.12472008246396	3.1108073265287	3.90954425780367	3.82464375027741	4.25248472186238	3.59242812575835	3.4134225910137	4.26690592478182	4.76233179460457	5.07261745499971
FGSG_09583	7.28663730770127	5.79029893247063	4.9573054269775	5.02386611043132	6.98267555011921	7.47377391655208	7.39250376230703	7.27182289650647	7.11271571782545	6.22546768914134
FGSG_09582	5.95202505643271	3.43847849922921	3.05143067633736	2.84937021216656	4.26635532306987	5.63230844950564	6.05515137979569	6.76418643764774	7.59645207997153	7.69227901213748
FGSG_09581	7.7149612448094	5.4752339643534	4.44796548785802	4.50267045384784	5.86886366446196	6.12240114283783	6.0920025614773	6.46700030041784	6.68821403456071	6.80490273926645
FGSG_09580	8.636487000512	9.47511982254232	8.79717079679428	8.31023387480318	6.62502637170008	6.85311933696967	6.5384380477003	6.28934931813763	5.97195887125652	6.14042993153476
FGSG_09574	7.40422487205055	12.3943177522612	12.1843217848401	11.4050490341071	10.1629819364943	10.1767069627996	10.2474676272837	10.1561981819665	9.90497748658144	9.78216127570984
FGSG_09571	1.124721137112	2.53296101405803	2.19365516575531	2.58009121092266	2.04798752398437	2.68867480907937	3.96138887495947	4.25419917295078	3.53278432343053	2.76486117410284
FGSG_09573	4.80983586213285	5.55337131958682	5.7730996516069	5.67131159437968	5.21612383535034	4.54942621186449	4.65775673242601	4.60454556219999	4.96797455292251	5.70279713569724
FGSG_09572	5.03384921789135	7.85528389400133	7.01370519155425	6.64329812790727	5.28784379450102	6.59667001951609	6.68649545987509	6.84327353567084	6.2995136318506	5.46061899355386
FGSG_09570	7.11150345187394	1.11411787043065	0	0	2.85812895020372	3.98768994741508	6.8853940125267	8.20128848722416	7.78843456245798	6.62367042348537
FGSG_20738	0	0	0	0	0	0	0	0	0	0
FGSG_09569	2.2478225996667	1.80518881663912	0	0	1.21542461550272	1.36871795308364	1.91636446362145	2.39560203911171	5.78508569911145	7.96461718784975
FGSG_09568	4.77347471759234	3.67953897675345	3.61035184466135	3.74914433538848	3.85250552674774	4.36805369456525	4.44727285287037	4.49657407668433	4.39920597205087	4.0828417875144
FGSG_09567	6.28628712677366	5.8757375804429	4.34006257791184	3.76961131786666	2.6997657017588	3.24023065065416	3.19038636817717	3.05582124028858	3.96361881469181	5.39441695515642
FGSG_09566	7.60668545354297	8.4852977557582	8.8368155244068	8.15485859372601	4.31891635617875	5.23306970139581	6.1895040901915	6.16132634835771	6.11997708389038	5.46876266834279
FGSG_09565	8.39151460581726	6.74826241058073	4.77536491091739	4.46307368130936	3.70856505224533	3.98087363644871	4.07949685582837	4.13542617666489	4.2786706623064	4.61813055308335
FGSG_09564	6.16698209580047	4.18527856398108	4.97823692444593	4.75003325175296	4.39377432055875	5.36106181757314	5.4295835083359	5.77717307901282	5.85406194755746	6.20534912501249
FGSG_09563	6.3250682545201	4.84939592745242	3.49339562414216	3.90989590437759	6.3277863406282	6.24885768973108	6.4886591148438	6.16710983912591	5.80324901079869	5.57625615049298
FGSG_09562	2.90423045353694	3.12860365134293	3.92115494292791	3.89033682760671	4.12765006182817	3.67050162549451	3.7983968758247	3.91645469897773	4.64042424495305	5.73202651300551
FGSG_13608	0	0	0	0	0	0	0	0	0	0
FGSG_13609	0	0	0	0	0	0	0	0	0	0
FGSG_09560	8.49878833715203	6.81243488063317	6.11119578197762	6.07286955014553	7.45797463381499	6.45909759288004	6.6050734579303	6.36757199597757	5.76222662105259	5.16714032685455
FGSG_13606	3.23443252728908	2.99077682802838	2.77085353619803	2.28494571600549	2.26009369448302	2.396622806755	2.84149308077359	3.44275363120289	3.86186183292601	3.47455613712909
