Genes	Spore	Ger	Brch	Myc	Oidia	Scl	Knot	Pri	YFB
CC2G_000054	0	0	0	0	0	0	0	0	2.68352827391695
CC2G_000056	0	2.2881500738608	1.53447552548416	2.7197900734699	2.1385989142042	3.62539714394838	3.13158236580595	0	3.28957062337192
CC2G_000057	0	0	0	1.90451161467392	1.72476503292704	0	1.40030894752206	2.38494815962506	1.56999908271787
CC2G_000058	0	2.43004290977267	1.86491127799248	3.13704936222368	2.30472147234926	5.35858878330832	4.68623904002745	0	0
CC2G_000059	4.97236468821738	3.27310783854987	3.92060328509295	2.93685525744005	3.19255459840016	4.78695478082399	4.21447852443061	5.24864634363755	5.75424149831962
CC2G_000060	8.57853008740087	6.26178177342294	4.37613997529436	5.13010008017987	5.58523853763593	6.21891351058905	6.22689424196951	5.30572627507019	6.29433481527857
CC2G_000061	7.54617589548711	4.04370235522396	3.71624731416082	4.41361432292653	4.46500858184212	3.98565568843153	4.58500242676199	5.22198874947276	5.18653773170661
CC2G_000062	5.22044043269655	0	0	2.1126136568294	2.03342706852751	2.40487673707795	2.43804486812422	1.89079963223172	2.24224774087072
CC2G_000070	0	0	0	0	0	0	0	0	1.21752243122709
CC2G_000071	0	0	1.40613535129026	0	0	0	0	0	0
CC2G_000072	0	0	2.13459011321604	2.99101686026127	3.40819934018902	4.65004112898969	4.51831252011856	0	1.72706693751684
CC2G_000063	1.61836182275975	0	1.83458711073865	3.61063691186315	2.87238138189643	4.4121736255942	3.77303291773411	2.00738506054048	5.62905931867881
CC2G_000064	0	1.10024961942782	0	1.70241402568675	1.37630912196208	2.01082638627574	1.80542426714598	0	3.33053360242219
CC2G_000065	2.83040661997533	3.64416257245938	4.02171463290433	8.82423179182949	8.78682419598727	6.04029395992386	7.76039391389032	5.78920252187844	3.23416420155435
CC2G_000066	0	1.47051107581539	1.96415389752705	5.70253758172568	5.74987042127345	3.37865886991234	4.47333126804628	2.93320139289284	0
CC2G_000067	10.3595558318789	9.1686820338114	10.7815429268434	9.06336098472089	9.32004481342653	8.89362598326743	8.74385607617017	8.5893771130951	7.50073684866478
CC2G_000068	11.3761160970795	9.82832955203083	6.86201623316342	6.3562398327668	7.38131466144118	9.49301611444114	9.51417121145672	1.40971445676377	1.92019654455682
CC2G_000069	0	0	2.11631052290343	3.60520360573115	3.98509657916417	2.22393041819033	3.7869343527094	2.92437417671327	3.98020949640271
CC2G_000073	1.5670077531165	0	1.75261201567158	4.59506469250915	4.32903282505333	4.68054997124951	4.81623991873641	1.64260093920906	1.2885475790311
CC2G_000074	1.12337734716272	0	0	1.94411301280462	1.63345606843739	1.32555957391453	1.73463180590497	0	0
CC2G_000075	3.08649818598843	1.21887276274321	1.40940914871906	2.52252817410182	2.31698571307843	2.38519224877214	2.76285051605105	2.01676231406559	1.46071577753719
CC2G_000076	2.80356052676558	4.61460926670491	5.21040438436151	5.20993266289659	5.32722128476009	4.85497808181251	4.87703136192985	6.16318113169005	5.5005617302745
CC2G_000077	0	0	0	5.34643343340755	4.25311973826683	1.70932483830732	3.98236549083619	0	0
CC2G_000078	1.78862318287927	1.87508741165011	2.44902957556087	5.77353721924198	5.03044305123122	6.22898641207272	6.17332096570178	2.36010793762715	2.79959749125457
CC2G_000079	6.8777426805407	8.7486322987935	5.9039407477808	6.21290129781784	6.0995616322869	9.32199704475286	7.8017204472989	5.41472562944898	8.10378159081178
CC2G_000080	2.78395880453802	4.06104972583353	1.73215704847536	1.72596005735421	1.70118864479748	4.54876627871905	3.18318040492852	1.50775964549186	3.74144098863604
CC2G_000084	0	0	0	0	0	0	0	0	0
CC2G_000085	0	0	0	0	0	0	0	0	0
CC2G_000083	4.230006737463	2.38431823804926	4.03670074533944	4.60319637242831	4.45172479883306	5.64743456082974	5.16165868176009	5.67504647391171	6.27580095149999
CC2G_000081	1.21293578464752	1.58497217207482	2.42818684117664	6.59997329633598	5.49945892873508	5.32425556181156	5.89761905972754	1.08444761127667	6.7786863574395
CC2G_000082	7.98453322420627	6.6204889869411	5.63686898280481	6.09451734463292	5.82767624044201	6.19559804978008	6.70709159460164	4.46675626817758	5.21465288813597
CC2G_000086	0	3.53795799020581	4.70433053920063	4.2440165098968	3.93110085305438	3.95520535111656	3.2492306250266	0	0
CC2G_000087	2.11654559184651	0	0	2.09529134407096	1.87904484166338	1.93022704692396	1.67976180524414	1.79963740783141	2.20486721334171
CC2G_000088	4.00678488005667	2.91875260413516	3.94233757539328	5.12104752632052	4.9909379710197	5.19184114571764	4.50819622460408	4.9580333198864	4.63873776534223
CC2G_000089	0	1.63880345995509	0	1.95656174220588	1.50320966608626	2.03994618523965	1.77025228712579	0	0
CC2G_000093	0	1.21887276274321	2.45129307034261	6.01741268043338	5.75271426635695	4.50247650327346	4.76288856050379	0	0
CC2G_000090	9.5539326155722	9.21120155805577	8.6179501465762	8.41907589270093	8.4876488363238	9.41976699095701	8.48786343007048	7.64155214256288	9.14296506321301
CC2G_000091	1.05866697289025	1.2711935023007	0	1.37633277854622	0	1.43869303274651	1.77309879994126	1.21639148981169	2.43705363375371
CC2G_000092	3.22156856864724	4.77974194239722	5.48955001809292	7.11668358656309	6.41861602981557	6.59647822612454	7.16978201437683	4.56914320199248	5.55540582551726
CC2G_000097	3.83478742520794	1.13404417961017	2.34151095327801	2.76013182498883	2.67176636470943	4.06478455813887	3.98065291201962	7.86443588340402	8.34846249791388
CC2G_000094	5.70028941582927	5.30955358307754	4.95220847383846	6.36928349958195	5.99950362529033	6.33063860157854	6.11274484656425	4.83942476913107	6.60542429945336
CC2G_000095	0	1.58310673666284	3.12728868589039	3.17074712072556	3.36212642108635	4.11711213802365	4.75546169167147	2.79581754414593	1.9644301901656
CC2G_000098	8.30365844051759	7.85049798996282	8.87888505964221	8.0418343363146	8.22212947025751	7.75455368578336	7.63171981203072	8.03750344934532	8.00496578211445
CC2G_000100	0	4.84392687890416	5.29242308040744	3.29209402223593	4.50647287566529	2.14121597164211	1.410847433384	1.51347485094391	1.96646813759838
CC2G_000099	6.75356025554888	6.15787636361966	6.56296116978815	6.3033338125798	6.29595877162986	5.17122950154473	5.92269314358511	5.43029636001286	6.01376791833508
CC2G_000101	0	3.0097027931424	1.41389519225425	2.01833426320753	1.76976146887467	3.89003476442462	2.64801769360824	3.06137858369078	6.28164604930901
CC2G_000102	3.41798344716981	4.93228091056526	3.2789699717361	5.0767898806464	4.85332244066351	6.64144793438414	6.10683986990622	7.26589899137016	9.33385643905635
CC2G_000103	10.5670526923142	8.81057994165839	6.83055518209361	7.40143216716642	6.99523383616567	9.27278414005264	8.29168245391092	6.46224140398158	6.09985960399756
CC2G_000105	0	0	2.37368900941913	5.72923296424368	5.00370190741057	3.91608302777055	4.87634263024243	1.53791989597396	4.06645244929632
CC2G_000106	1.21166101029926	5.39487418832391	3.72946705106099	6.48541823669274	5.73623888662314	6.32035917716026	6.16112891745998	1.86765072706285	0
CC2G_000107	5.39296011995963	6.38724874897596	7.40936707232924	6.0988783336164	6.6035398427044	5.89199518153098	6.16628121544135	5.41774065654406	4.74426275695977
CC2G_000108	1.87919865012201	5.49096389700409	4.18505417593003	5.11658244110633	5.85786699298476	5.26787736000329	5.78647718106267	5.53953693083434	5.94535275587596
CC2G_000109	2.0708056802639	5.39331640636007	3.97432002152344	5.70681116840003	6.33698582669195	5.07929648451012	6.22365857488837	5.79887681486708	6.0256471792617
CC2G_000110	1.60950233982316	0	0	2.99433677518315	3.19244556048011	2.35257040886297	2.98978800297343	2.63682267555259	3.65159144599487
CC2G_000111	0	0	2.56699504208817	6.15133666780861	6.65011504024679	5.49576687682636	6.46630152147939	5.92454085433944	8.36975410997077
CC2G_000112	1.06202939828442	0	2.50073421255214	6.81836044154448	4.53466981006413	3.50094907788304	4.42628000987792	1.53304080628034	1.63352381141942
CC2G_000114	8.12235205230604	5.79100409873583	5.793072999844	5.54099451993818	5.60270052611581	5.74177958402195	4.98710635411906	7.13956556943629	7.78329598905095
CC2G_000115	0	2.07235048808487	0	1.72180306239376	1.92124855792621	0	0	0	0
CC2G_000116	0	0	1.99695086510976	3.95729216374352	4.25812553652078	3.85885120196474	3.39273892088148	1.85309863516355	1.23158213147718
CC2G_000117	0	1.45667783324473	1.9631052233501	5.31227307606018	5.41783001912499	4.62062266183096	4.98417426503211	3.17847542879536	2.5255193400683
CC2G_000118	3.97226592112934	2.45773374297457	2.75890607112763	8.32469705039732	8.64033958063895	7.386470277763	7.2784930177064	6.00936101228609	5.33566901254306
CC2G_000122	6.95237911779131	8.65067897022474	6.12459681049176	8.70788456046808	8.86753743917808	8.23421022143877	8.53172402364571	7.31703956313138	7.6799111681698
CC2G_000123	2.97438691360067	8.87888880923452	2.62213728743628	6.81607612088249	7.0383025630542	4.31217476364017	6.65212914789056	1.89077810050918	4.94412584878894
CC2G_000135	0	0	0	1.39068878989309	1.50215787549249	2.01444361134183	1.4913056620018	1.22162300901052	1.28846697797773
CC2G_000129	0	0	0	1.54916708752952	1.09405654815055	1.0823754027522	1.26967295651662	2.11237807275971	0
CC2G_000124	0	0	1.38892106155117	4.45954400182832	2.51359083272753	4.10957498806863	4.05111488967113	3.52930684406797	2.80751544303431
CC2G_000126	0	0	1.34327936282574	5.34055634309024	2.95200598630073	3.73488442590998	3.94411006234774	0	0
CC2G_000127	1.53768557964177	0	1.20182572932844	3.02905766447489	2.66879613344869	1.98372530811229	2.19813075936746	1.18084983627065	1.46132594238883
CC2G_000128	0	0	0	2.03728652267068	2.02624830458494	1.38687550851206	2.1751014753007	2.94617022866087	1.23811047154895
CC2G_000130	3.37448458125769	1.44434628494506	2.29466825644918	4.91132842075509	4.39690253422965	3.20540013332871	3.6559873290779	2.96100840336042	2.90636301366293
CC2G_000131	0	6.94140008238885	4.33285584144812	6.69991168214734	7.06513122150795	6.81800123613795	6.21351527820975	2.51218132756227	1.69462859124436
CC2G_000133	0	4.52924371571268	3.20189096371798	5.53548974987419	5.24655469017324	4.47814325944966	5.03506036303031	1.6780998386419	3.220520942105
CC2G_000134	0	5.88522603482732	3.35402909270361	6.48214504143968	6.65225712183606	6.921077997336	7.14413574857203	2.42604208176413	2.02311829404842
CC2G_000137	2.99624976325907	6.21852298685906	6.46138157753136	6.90415596711741	6.99319004146589	6.03221303350788	6.04719614843841	7.25954732977386	6.74563199615087
CC2G_000138	5.87909428055873	5.2028436515712	4.80036189524021	4.89221610415654	5.01384916848671	4.98715893548217	5.53409590032977	5.30243221595896	4.71919513889061
CC2G_000140	2.62382038565976	0	0	1.16448996216548	0	0	0	0	0
CC2G_000139	5.19727722751187	3.34578594479293	3.37383785624577	5.10511736221354	4.57035672051533	3.55654222212338	4.42487798903391	4.48231634392738	5.30903413244427
CC2G_000141	4.05588836659905	5.96690278215211	2.84151934255684	3.5249004036652	2.41792294772241	3.8176653056588	2.8856334059914	2.28343335143527	2.27767261165191
CC2G_000142	4.664607924982	7.01661212098299	3.32609939977238	4.5460384655211	3.35836202459433	4.23767276927452	4.19796529102522	3.54472423364926	3.4262583748936
CC2G_000143	7.35327854994005	9.8343530976519	9.31896379931509	7.58180528464078	7.80512683106723	7.01893669598269	6.83755035390122	7.37866705740543	7.36710565870345
CC2G_000144	2.02514791791585	2.39283019783737	0	1.7841299495446	1.24293707592891	2.77790416287865	1.36914246769702	1.57230970299515	2.32386619088481
CC2G_000145	8.55931020813748	4.83930492378409	4.58357827025596	5.78416407616041	5.35844979210939	4.81938576349891	4.60111292978368	4.34412719927524	2.76862410158877
CC2G_000146	4.63496745382308	2.91940954661912	3.74646876217971	2.41742665539544	2.52650542596847	4.58669627820731	2.53711425207963	3.18992379239715	2.81066018191426
CC2G_000147	3.88765937663115	4.4583818653983	4.83920806845662	4.97918558276084	5.19385552811001	4.81887554740477	4.56424254859072	5.88144816724763	3.21494353163978
CC2G_000148	0	0	0	1.0628618735799	0	0	0	0	0
CC2G_000149	1.54553642270275	6.61083962426074	5.25808041626641	8.93648066880189	8.84669467006945	8.43981626641372	8.44974502201013	4.75071517091318	3.97939376671943
CC2G_000150	0	5.18856634725351	3.36643723972672	7.21600828568619	7.20059705884719	6.70988118626382	6.89133566981238	2.87968873651776	1.5439930204956
CC2G_000151	7.02600127543482	5.33418995710119	5.72015854319344	5.38691912903301	5.35380447044989	5.41072807209518	5.66522261598448	6.19720517165972	7.13134631644275
CC2G_000157	6.63835125600155	6.05080322966411	6.1365955908797	6.53204908196732	6.5786300285043	6.39240738113084	6.57462099524501	6.39478717958413	7.16309678908929
CC2G_000158	4.80364237983471	4.07950854123631	4.71210737591968	4.67050460397508	4.56131138900261	4.28855226059729	4.58416173255994	5.47580265638972	5.02706246100207
CC2G_000159	0	0	1.00476197069534	1.20700155130652	1.09682295183816	1.58221464920121	0	0	0
CC2G_000152	7.07887327552536	5.97734663174812	7.46820779999996	5.97872827735811	6.2088996101143	5.21873828049456	5.64282458700988	5.76418042377454	5.16839684615858
CC2G_000153	8.78129871854677	8.97762699040115	6.72569633582971	5.77163712150905	6.03817651177843	5.5945028438508	5.73083101120563	5.36527224826901	6.78139386237985
CC2G_000155	5.60697074473402	11.7476746429388	10.8346114761904	11.1232762217623	10.5553439385625	10.788619011626	10.3210773277547	7.07809502647855	8.45463047085587
CC2G_000156	1.85533090199504	7.40296308318573	6.4014362131992	6.25019302683362	5.83777580971284	6.46178928747601	5.50668124875449	2.69747890505257	4.17147032120296
CC2G_000166	1.44350636258237	0	1.13289185442117	2.40111575048952	1.2781698380916	1.00407744719867	1.57855470464236	1.15186911754151	3.30469878784389
CC2G_000168	0	0	1.71034668947091	2.4998096113243	1.50075285701925	0	1.09924190668619	0	0
CC2G_000162	4.13894142453306	5.32607083412373	4.89826791778788	4.93524576060257	5.04434519258378	5.01764640384851	4.92307490377942	3.64631762507341	5.58341053045673
CC2G_000163	3.31172572756565	2.46848468725122	2.77554283313359	2.87553341458282	3.17376368017754	2.44801761738248	2.92716461755691	2.50001791449556	4.42244564358377
CC2G_000164	5.77416385303948	3.2175425621528	4.3285383800673	3.60255366569216	3.77369635797854	3.15144567242656	3.81307234127144	4.44902917891501	3.76366886589175
CC2G_000165	1.35499585563293	0	1.22481330580697	2.49027573832244	2.24077272477839	2.24148212445677	3.0157042142715	3.73862569528503	6.41266848345918
CC2G_000160	9.01216314446005	8.76515164540087	9.88764522185079	8.853922456147	8.93005944169459	8.45374825629848	8.14944787094269	8.66110703810619	7.56630368948922
CC2G_000161	3.33116275460371	4.90459384654072	4.70201963165765	6.30556914102618	5.25986849843885	6.4019479397154	5.86238231813885	4.47263765577005	4.86377409465234
CC2G_000169	1.33231993754873	2.11114422275514	2.49505024073893	5.10880380650764	5.350054422283	5.40092815195221	6.48878350453511	4.38465591144777	6.20068778652071
CC2G_000170	1.53743653358875	0	2.12974712168778	3.95328612641373	3.59577655106763	2.06790834598176	2.7715601913931	2.20529417777085	2.78740044607575
CC2G_000171	4.20823690628712	4.39585296754796	5.40047176558556	4.37114668763397	4.68809286511463	3.77920054857733	4.29236650890701	4.2469233966395	4.088426814972
CC2G_000172	10.0167917949331	9.50938960759246	9.15338315940905	7.64292035563075	7.63181688711828	7.80656130479481	7.7161530584321	5.67065445110456	6.62807248630204
CC2G_000175	0	0	0	0	0	0	0	0	1.64410160622406
CC2G_000176	3.55022487313774	7.20746303421193	5.61142537963257	5.1798700470526	5.5191854556178	5.16419563705418	5.45526844718095	5.65242979571783	6.37978372055332
CC2G_000177	3.31732210175271	4.38287516344078	4.89039107856865	5.07457931708786	5.41694283928008	5.2743662974989	6.15391803436521	4.0542552127281	7.5736229936841
CC2G_000173	5.36570086588723	9.98260682060044	8.46732462463499	7.90273995655701	8.39636667919016	7.1042943041633	7.8957080738165	8.9944608648165	12.390105080816
CC2G_000174	5.30460201736596	5.44499653514196	6.77347390306557	4.64599038579047	4.88476481827517	3.50585813459848	4.26030219555559	4.96718093928765	4.54638144807773
CC2G_000179	5.63118934475496	4.8109067789495	5.22558799476712	5.16481455832779	5.25434273971841	4.41507959431477	4.39884545427738	5.62824953042121	5.84096087988195
CC2G_000180	5.44706059815243	5.29072177804485	6.18182270814914	5.0210267140571	5.34427088529335	5.77592405818943	5.61324184034029	5.58665069020324	4.17960409327999
CC2G_000186	1.78908503933956	4.14788350894022	4.81203094381778	6.39485023922434	7.16992976175902	9.43965094635695	10.7450161504033	4.12784472596375	4.57765568982732
CC2G_000182	7.90929567980683	8.27912645711275	8.50182006875336	7.03793054904973	7.25393402865499	7.15622574832627	6.56621844160657	7.46555068111906	7.15158657909138
CC2G_000183	5.02949380249411	5.37660932666324	5.40689028127659	3.78445736073308	4.06024160452522	4.04884538949556	3.27783641208276	4.03227818371758	4.06916570761086
CC2G_000184	4.39632474229213	5.04078459163949	5.66899282255375	4.89821683319371	5.10154593924872	5.450904491771	4.93799439690559	4.85795235243348	3.91935447627094
CC2G_000187	8.52930202367634	7.40340351562839	8.27855985543359	6.55650784357846	6.71398362012144	6.68223825224063	6.36425319464675	6.85476782769385	6.65562598931173
CC2G_000188	2.61508816433912	1.3694081578084	2.33832481823586	2.08616149077629	2.45704780152294	1.73886209476631	2.39158117094659	2.51131955476785	1.55356843151469
CC2G_000189	8.9874426865583	4.07122105502047	4.03406676284429	4.60284615006581	4.81007781312755	5.34103992678001	5.22016240775839	6.24108313088174	9.14420340995388
CC2G_000190	5.42919516019548	4.15559125715555	4.41880803987454	3.50785182432923	3.69494997313924	4.36283920305843	4.24383922977608	4.18143749747442	3.40016975024995
CC2G_000191	4.25515270222756	5.54873452600918	3.21700429089782	7.48093338175169	6.98557406622095	7.7175133848071	7.26580865311354	3.61805662765491	3.13575246431357
CC2G_000192	2.2170193408571	5.2020012773945	5.72868904602904	4.81900923450921	5.00580953073428	4.23791279374528	4.12351524042782	4.08174574242313	2.87085589708418
CC2G_000193	0	5.36923636651323	3.45499206339153	5.99301976591855	5.77616186547598	5.31328354316958	4.58683351867801	5.83285395761342	8.49232696831259
CC2G_000194	3.20593512094434	6.62083343243163	3.79933728375277	5.18536222968815	5.6335189133336	4.03287940077073	3.00304074121484	3.55422724530356	5.16783639044131
CC2G_000195	2.46019829821721	0	1.10710559654858	0	0	0	0	0	0
CC2G_000196	3.55019866398688	2.19520977784332	1.73957379806272	2.86209745457804	2.98093629422439	3.22865397795269	2.41821318016737	4.40923934163051	3.62231171612582
CC2G_000197	0	0	1.04373298235618	0	1.13222305039692	1.18267034359363	2.01139167789516	2.49366575366117	2.6098441398075
CC2G_000198	4.12054937264767	6.92402709363494	5.33164934724955	6.97330282745142	6.36488008619889	6.53594058290437	6.83020240699982	4.84438302933459	4.32323061813109
CC2G_000199	4.22447946241523	5.85883074309317	5.95435178816788	7.17629827956035	7.16889476979442	7.30626382157237	7.65016772923493	7.80218874013591	9.43475294992206
CC2G_000200	4.27234575511151	2.36842573602709	3.12961964098691	3.79153156874037	4.03191601908525	3.73519295086613	4.04157934434919	3.5161895886878	4.04673721684038
CC2G_000201	3.45659341773824	1.96800722506675	4.16154164223893	7.56232593258493	6.84216483693216	7.55891135395155	7.31230179605611	6.06019387696357	5.38336799310811
CC2G_000202	1.09542775597179	0	1.18507681930476	1.88190928649085	1.79156016485376	1.67420494234604	2.07992873729262	3.27378119472856	2.62507795026011
CC2G_000203	5.70726711805405	7.15441199462202	7.74984183654932	7.29921274138169	7.34700066882776	7.10124265184156	6.82158461130978	7.35328693760637	5.93015195191471
CC2G_000204	6.27862359074574	6.51560466467476	6.46881319702918	6.52999920318082	6.43838936833193	5.90876460064866	6.97484818187441	7.39885581932539	8.05706395848506
CC2G_000205	3.73723083538679	3.60383971490019	3.26914001585216	4.5520646677298	3.63670300124491	3.77527133683697	4.15561950466841	3.37370138526881	2.16128175742148
CC2G_000206	8.14703101501029	5.86851108096928	6.95498162318568	6.00917814697763	6.31080151999541	6.58404116889909	5.97055999894968	6.18971495439368	6.52300970435583
CC2G_000207	5.40795876958774	6.67270156419601	6.29062832925763	5.75512583162937	5.45519180858864	6.77005344133906	5.67634872939341	7.96536688690576	7.80127263845984
CC2G_000208	1.02095260946751	1.22911961514923	2.10388607133522	2.0814869579611	2.02550085359672	2.00433287595742	1.89274232497523	8.54227102067382	9.30180238077596
CC2G_000209	4.17533437848067	6.97488000491608	7.86504687304244	7.26121852995796	7.32741404361979	7.21030885123378	6.87463779298936	7.48968040741995	6.17216918074298
CC2G_000211	5.38382002500138	2.96827543781509	2.28377762666349	0	1.18678986169448	1.23378606786376	1.85088132997186	1.65974360834933	3.85887170371649
CC2G_000210	3.52683136887681	1.52533847615569	3.27465206172982	1.76497941968606	2.56978366267676	1.89288668396645	2.72466157621601	4.29147506608366	4.70410842043944
CC2G_000212	1.01998512052113	1.96370896116377	2.42701035796671	3.27825828601518	3.39381084119427	4.6353243666338	4.30237610487552	2.7936513103348	2.16901231986429
CC2G_000213	6.74131638914492	7.04917902350091	6.40951965246707	6.53211804815966	6.70429465756171	7.20059672071489	6.98072001513831	6.24221086399445	7.09045456997468
CC2G_000214	3.23037804724946	2.17100149204661	3.03989610165129	1.4348889675185	1.756939417001	2.51138241480152	1.59228184118246	1.4686881478291	1.36512853450308
CC2G_000215	9.25571831632933	8.33053497708316	9.35755315124468	7.11058540314674	7.47518480284895	7.25458791558919	6.85230155838505	6.67309314394634	5.05839020818087
CC2G_000216	5.57034059315269	2.46334846590399	3.83996939210229	4.8269730450944	5.19371589464937	4.66316978761161	5.44236874490947	4.87510012230495	6.51854837966353
CC2G_000217	8.37881940778873	5.67479669779093	4.12348996134216	4.59611951412944	4.87859817229576	6.70341115852138	6.26926603733159	5.01209931080421	4.71696213012373
CC2G_000258	0	0	2.4151473607178	4.53634438758306	3.09386949763254	2.33201903361728	3.29994724003276	8.62680709230996	6.46386376317643
CC2G_000256	3.02289862178873	4.12547257758593	4.50670290669351	7.42730779064511	6.27199173245348	4.33574302507141	5.55866010151287	4.21100331326169	4.67793939883889
CC2G_000257	5.45026967078213	6.73143821396169	7.08900838208403	10.2252872118029	8.95635082012522	7.09078267585049	8.47669607348951	7.14453538820391	8.23375119138638
CC2G_000259	1.974167697365	0	0	0	0	1.16318521072228	0	1.91668361093776	1.72705796082345
CC2G_000260	4.40199062520264	5.87633516163782	4.9818135652419	3.9194196045484	4.24201451866942	4.24437939791288	3.93312776367168	5.1390747614784	3.99831972067497
CC2G_000261	7.01919877098251	5.53131856291965	7.50148537531621	6.51382840755208	6.55269327821663	6.20315807659467	5.59264351183716	6.426380672766	4.46398518548179
CC2G_000262	5.64748307304078	7.18627354362541	7.84944928262493	6.92016723427471	6.87509819178542	6.13402324958374	5.47439656948925	6.7848133635998	7.700339062639
CC2G_000263	2.78094445155868	3.87015197995004	4.92718155573357	4.01714863829595	4.05664044361233	3.39714236214314	4.24753639660488	3.78669647780044	3.50688899857078
CC2G_000264	3.31622553366658	5.58399949739259	4.68866406403403	3.13374272015266	2.68316271943293	2.04915501778111	2.10311672444302	2.53290256991022	4.4056175404173
CC2G_000266	1.72930375200233	1.69843715587422	2.47584169472054	2.7326715440172	2.68135240258359	3.03292458998386	3.33992507887346	2.95857502207911	3.23613776697066
CC2G_000267	10.0188261348753	8.29836113331427	8.88368920588406	7.90383537584954	7.35683571760949	7.17239056766314	7.1976701877492	6.20418894130437	6.0585067219317
CC2G_000268	6.82873883321751	6.01285638186772	6.431435794094	4.86120207657051	5.00361502566275	6.13893665677175	5.36389849424264	4.98816182701166	3.28778453662917
CC2G_000269	1.17566521572462	2.56097324916924	3.6489108114462	2.9227276784586	2.57558984485902	3.05109325978479	3.30183335509313	0	0
CC2G_000270	5.91785195053678	5.064095424691	7.08696823982378	4.96402688143703	5.33438676612663	4.28168474356482	4.69536083079532	5.06755441812511	3.592062504101
CC2G_000271	1.52821244363068	0	0	0	0	0	0	0	0
CC2G_000275	2.72767164336012	4.57781929253803	5.43831257630464	5.58060649714144	5.72145232842159	3.43897810499773	5.23218049967174	5.67982612370868	5.20127733919506
CC2G_000277	4.3303075329376	4.54492112127177	7.19960866969843	6.56708886762486	6.84596530959782	6.29865269757943	6.05269363083404	7.62360374168044	5.25653623436306
CC2G_000278	8.89815660055043	6.72744022722734	4.75548616002585	2.61572211842592	2.80287624432183	4.04502600799469	2.63974208215273	2.30128949994947	7.59471408506023
CC2G_000279	4.54688592397983	2.97039610090053	4.46748323079745	3.95836436853253	4.22103785195375	3.51783039141544	3.60533192518681	4.48006939158828	2.26429645614927
CC2G_000280	5.01346654503152	7.16722275977483	7.91378086845705	5.8935237859312	7.26822459165904	7.69344972761563	9.00760727082804	6.69645927971057	7.30337296199864
CC2G_000282	3.99099313056246	5.03578259690128	5.09293174903242	5.16114383089381	5.23952100033469	4.95412710411998	5.21618744874605	5.93016819795153	6.41941919320014
CC2G_000283	4.88041505569433	6.22892037856838	5.46569563553394	6.10296131641812	6.12847477616442	5.80575087520598	6.37541187743715	5.86138630508431	6.77415897699224
CC2G_000284	3.126778098418	3.74120389871156	4.07182797761419	3.18049076159492	3.27476561799538	3.69359693206893	3.99169102690378	3.56773690036752	2.58078564802217
CC2G_000285	2.14430522232155	2.56586304058504	3.01444016507881	3.54697577010818	3.32190502666893	2.98892392299879	3.15034218580121	4.57394471009974	3.38081167979749
CC2G_000286	9.41194176135471	6.32605599477873	3.01036792720585	3.93135446661194	3.85166178855397	6.58285785768523	5.13334588432134	1.1678778066073	2.321834723061
CC2G_000287	8.49548610204564	5.26696591240992	3.17955664175744	4.78359508193169	4.94484893903378	5.84353899577377	5.89465848524634	1.56727277507267	1.78078531379123
CC2G_000288	1.08600425712539	0	0	2.53317175476102	2.44331463640827	1.26662628462533	2.00348474044074	2.376512811226	2.11211418860816
CC2G_000289	0	0	0	0	0	0	0	0	0
CC2G_000291	1.10246051318212	0	0	0	0	0	0	0	0
CC2G_000290	7.94253897273257	8.29295073849262	6.58226167608492	8.19487534943774	8.31617315314691	7.88103392417183	8.68508862520736	7.77516897709802	10.1588459085718
CC2G_000292	6.54181752832648	4.65807694058137	5.45109618703606	5.01662341659558	5.05459267993577	6.12752595191793	5.54887674078587	5.30072433152602	4.12068808530763
CC2G_000293	5.78970519731882	6.55253968446902	6.23795524904133	6.28708613338803	6.06265310239748	6.15637968989354	5.8480638095789	5.96476887529275	6.36817930785442
CC2G_000294	5.62602093838562	3.80631815253396	2.08180064473092	3.35935148830776	3.23081298750797	4.3075354566173	3.55722218515725	3.12264209829754	3.63931866041887
CC2G_000296	6.85229184383155	5.62235968217518	6.73655891278184	6.13722540972165	6.50595022324622	6.76799707338188	6.42628283307403	5.05336331685266	3.86328766794186
CC2G_000297	1.27046211591584	1.48923656208142	2.00136465748416	3.61586910802811	3.56103634918114	3.52046507637259	4.03037984352043	1.92822877040824	1.20364267739787
CC2G_000298	1.69339978569615	5.1878319114845	5.70514829080283	7.21127672125083	6.15172139756058	6.24427740959375	5.84352610923779	4.99582998602138	4.25779767152913
CC2G_000305	7.07088928426548	7.54739298659257	6.34793178146637	6.74999015377039	6.87224895989461	7.01979645896524	6.91172234925101	7.23583081181704	10.0759851145787
CC2G_000299	5.99215375643332	5.98700618672686	6.59646179783179	6.53462318257864	6.54435032857452	6.42192704949855	6.36584768507412	6.58157585148208	6.32983362801269
CC2G_000300	7.83478086780716	6.61875592284838	6.90647349166924	6.78386590156493	6.81970233130758	7.55607898277426	6.85997077111805	6.76517094637579	5.97727774426565
CC2G_000301	3.0725657973908	4.86121684836079	5.39836552276349	5.4141099485863	5.50120390370592	4.44539452266951	4.87153542563033	5.69729017601762	4.86511159422382
CC2G_000302	9.11509838649742	9.04564919735383	10.6479211020842	8.74263932396857	8.87697995412768	8.58171854370826	8.28888520841242	8.73890642483824	7.13895398592375
