Genes	T0	T1	T2	T3	T4	T5	T6	T12	T16	T24
RO3G_00343	5.32314782849194	4.73471145705636	4.58749801192873	4.15374098900071	5.03150518074106	5.44509364044856	5.55510931830014	6.14468102654716	5.88297508161525	4.7362800202496
RO3G_00344	6.35014216863955	6.15900292934918	5.35376150478505	4.69680666319649	4.61472629460621	4.23259600434861	3.69182546630772	3.83191713612497	3.49428052343587	3.42691586639173
RO3G_00345	5.51954649899036	5.05705192848401	4.26616105259755	4.09674554082978	4.23231928916426	4.29131677554097	4.16927774480114	4.13279257404627	4.62128409570317	4.4927888320453
RO3G_00346	4.63241592806797	3.20990202982313	3.34831717087796	3.7354629426179	4.57921885889923	4.65208997277406	4.80234302332259	5.13317918258755	4.71757384119307	4.97689798645528
RO3G_00339	5.46771695314826	2.23175392814194	1.90842254809961	3.10505269315402	3.68253456870109	4.17925082156499	4.59198932001646	5.26918389112129	5.53123092821002	5.54243148153732
RO3G_00340	6.48169783595796	1.57188539032815	2.40424988114729	3.57171402744644	3.77313295475647	4.18892289322561	4.71425074793229	5.40256998573067	5.3665944660601	5.13669275206202
RO3G_00341	5.68768880385555	4.98252041772482	5.35875894920687	4.84380399975965	5.09879327213962	4.7682329457023	4.83447144853587	5.29005672660924	4.55326827457106	4.88241287020692
RO3G_00336	11.7774546501182	11.3896774250564	11.6936290757112	11.4490247909513	11.3349359140916	11.2418228399206	11.1223052804453	11.6290589119573	10.7904381271746	11.1563772354789
RO3G_00337	1.29683702235972	0	0	0	0	0	0	0	0	0
RO3G_00338	5.35391156365108	2.06065449748968	2.02702286043155	3.08402525596009	2.9884354521583	3.11276016824936	3.0684137592881	3.39032643899435	4.52303421821027	5.17155535490559
RO3G_00351	4.10735273898496	4.64427247024246	4.71538610570033	5.49542291790885	5.76960687139461	5.93964096928461	5.89571393099726	5.72348695427187	6.01636199811492	5.33604355851838
RO3G_00353	0	0	0	0	0	0	0	0	0	0
RO3G_00352	4.45574145780663	0	1.70938297261351	3.17161730915166	3.44119906926035	3.85514669933806	4.58541944297579	6.38717492683288	6.18574396104213	7.00959449475201
RO3G_00348	0	0	0	0	0	0	0	0	0	0
RO3G_00347	6.00584918825562	5.29108873537687	5.07335942230468	5.24030131481026	5.06193416003603	5.35908864001692	5.31377955574693	5.52276631033628	6.14402829063646	6.31043042322243
RO3G_00349	7.17755701072201	6.26426319563974	5.26554475750215	4.86603167986797	4.51489066577119	4.12071880120527	3.95079967873723	4.77687224407597	4.32786128989348	4.680675100087
RO3G_00350	6.64397644988357	4.84398355243003	5.01303239982078	5.54296054561363	5.61910910892149	5.88321858402421	5.87815602592433	5.44983360987557	6.11004075772563	6.05327118728755
RO3G_00356	3.72116482205934	4.92251226458828	5.19507129027667	5.39616516990454	5.45545981622628	5.40864871097394	5.29255202464303	5.23757866857036	5.25383946359271	3.64993728811633
RO3G_00357	1.24779092980046	2.25016864181275	2.44320215727251	3.65070838283132	3.59830887929587	3.72962955648253	4.29068555047167	3.57524277153855	4.24117726472727	3.43885194538598
RO3G_00354	6.15789101304774	3.42497372354454	3.92030046758245	5.26755890967877	5.75430706881022	6.05295390028273	6.05522044697978	6.64808394818609	6.28179777748075	6.22354086131635
RO3G_00355	4.92316046794892	5.69570507158057	5.41175327798181	5.15540036633505	4.85177643983487	4.94016006758694	4.74996873369441	5.16033570387401	4.33913357791985	4.21242296290575
RO3G_00367	1.05405929563552	0	0	0	0	0	0	0	0	1.06248637195083
RO3G_00360	5.6107117491285	3.93864228701496	5.54240599416978	6.40133813042031	6.51988180718445	6.44373881836375	6.41453754515534	6.4288391680516	6.11539031691326	6.02588036045421
RO3G_00362	3.67622927464111	3.85356929828193	3.49892640832302	3.1062883989258	3.39090523738154	3.56875813822297	3.90563993649204	3.19688970873677	3.41900141979634	3.35068957113693
RO3G_00363	3.63023866883551	2.75930649231084	3.13019137200213	3.74861576137771	3.88900444195203	3.97412923142387	4.18551607517426	4.2042217227123	4.17322693225273	4.25882314325759
RO3G_00369	2.32896909255514	1.75799516082328	1.69395974803911	1.44302619398237	1.18422542120237	1.40691869667804	1.53183754688479	2.02291183664161	2.20846369167743	2.66642028212765
RO3G_00370	3.09757193844895	2.84146658081355	2.13322501716435	2.86174743021616	2.39113427160349	2.4708939314982	2.77574774002267	3.28124895629345	3.61355104885555	3.94242055071378
RO3G_00361	5.91648316830076	1.40951578073317	2.05523241266352	3.70368708711886	3.95234902144407	4.58583477162282	4.74971626316887	5.23780795392165	5.81609832519229	5.92044979667224
RO3G_00372	0	0	1.60975896781099	2.37756443734605	2.28443005258493	2.52270824131581	2.85975775848743	2.14293088777091	3.08445157225907	2.90160835559403
RO3G_00374	0	2.04307181904137	2.14224817713407	1.08989523184948	1.42842616461065	0	0	0	1.2623467991193	1.31902074650507
RO3G_00375	0	1.68547668283913	1.96492276446841	0	1.21681303515496	1.18827176261689	0	0	1.81021036902959	1.63519043337426
RO3G_00371	4.48349747238361	6.32153680707912	5.98392875552614	5.83777786680882	5.66509735245621	5.41493865876723	5.28663801964927	4.48974737920619	4.94735475945746	4.37724398258155
RO3G_00376	1.57692190901503	3.18695666212437	2.88963494675968	2.60989313926386	1.88445010099908	1.63660283231409	1.55981841823948	0	1.94529743370115	2.33103892403602
RO3G_00377	2.8633268005045	5.03978721640066	5.15586923441927	4.60989178504932	3.93928686388559	3.4721591524365	3.00515775554458	2.74397612385896	3.26488897079753	3.64498903483757
RO3G_00381	0	0	0	0	0	0	0	0	0	0
RO3G_00383	0	0	0	0	0	0	0	0	0	0
RO3G_00378	3.56793691371849	4.04931200755357	5.39170431437639	5.91200248097091	5.91606276152245	5.68516475206182	5.76426001573611	6.03884424566453	5.43821104765523	5.45738190743863
RO3G_00379	4.40649731173455	2.40960454308363	3.31943380609644	4.02495553100169	4.43833796038533	4.48885976106882	4.64846980818584	5.57596310196335	5.46112633557691	5.41085271634962
RO3G_00380	3.2047550263153	0	0	0	0	0	0	0	0	0
RO3G_00389	1.63362282290467	0	0	0	1.24508223869702	1.84685167359972	1.71949232484441	1.67179967287721	2.09275240038227	2.54315395340691
RO3G_00387	4.79466051661597	1.59595352376417	1.96914382820445	2.1082051494505	2.75158418424177	3.59736722889374	3.53977507104098	4.51472916677605	4.96861942896923	4.8004141223893
RO3G_00388	3.86227803709065	0	0	1.85390652157506	2.29875964554838	2.37549801825746	2.97825559554393	3.89326259678276	3.92988667047702	3.91815655280692
RO3G_00390	4.60491207528184	6.68974147166721	5.15651761434882	4.95726900615733	4.11864518010749	3.9585246740924	3.75018639982432	4.4043403351019	4.28350482930722	4.7131774728075
RO3G_00392	4.77393540074096	2.42781304493365	2.56209775109911	3.85881429781969	3.84953777841392	4.22510238666523	4.41282273642453	4.17257278908729	5.16331048275906	5.06057022408762
RO3G_00393	3.29207125305716	4.51885557198161	4.89717728044175	5.13353985718914	5.34850457721172	5.28251957400437	5.48453353435674	5.56150253583319	5.14575016415895	5.10096584638041
RO3G_00358	3.65653964952123	4.64208846691773	4.72889992992887	4.51075355040088	4.5176375582414	4.26672442430104	4.26529615786879	4.13239555429381	3.67934108130227	3.79838106445006
RO3G_00359	9.93012027079435	9.72073346215088	10.0463441783142	9.79684933198332	9.70784594263072	9.51719059573086	9.4636509339065	9.91224900301018	8.87247581186626	9.11192559213229
RO3G_00394	2.83655679996438	4.96493131946409	5.58707449366421	5.51963861725722	5.59189113967862	5.60163255524321	5.71187439015451	5.19620721306003	4.96785368901919	4.03418156000702
RO3G_00395	9.33868826842696	10.0302814713557	10.4118026754416	10.1794612686708	10.0626519175808	9.87173373024924	9.73785098830141	10.1881654244008	9.13515117484728	9.49574745476018
RO3G_00396	6.75003731284287	3.55116997275993	3.34464478909328	3.44832345512922	3.9178711798817	4.36891551148214	4.34396473855633	4.73095785532956	5.05425859691681	5.02223595053316
RO3G_00399	0	0	0	0	0	0	0	0	0	0
RO3G_00400	0	0	0	0	0	0	0	0	0	0
RO3G_00404	0	2.7636635687654	4.04584330840301	4.23709018336467	4.6095158951287	4.59115640216497	4.75541360788156	4.10284424280565	4.40747366663942	3.89869044586021
RO3G_00402	1.93498472784638	5.84344215473252	5.63575100351364	5.18754071353991	5.22045801882665	5.00627126878573	4.88325466722695	4.53893011774124	4.47491874935185	3.58753034503673
RO3G_00403	6.77643737853127	8.62624588165712	7.38195415292968	7.42437190247119	6.80126187631288	6.76640679307254	6.41499044533554	5.0794990863271	5.83198370320883	5.57630999274997
RO3G_00406	3.839588505784	3.84978326708107	3.83809770299455	4.16889972131672	4.21760592551333	4.41631596032106	4.58610018680064	4.53157852140897	4.96873062499633	5.05998752012421
RO3G_00397	2.64823053422872	4.88193916044148	5.01550946256211	5.35758708954728	5.25829844433416	5.35349217493612	5.33499969260706	5.39473459056768	5.85207493578511	5.87223067279768
RO3G_00398	9.08923297030647	6.82710905998731	4.70885885184135	4.1109545191211	4.21107007331903	4.61436290067276	4.55978415737735	5.37802362511594	5.11105873420596	0
RO3G_00405	6.49198757167962	9.36333316431785	8.90641164821077	8.60594760228123	8.41630888154011	8.23986092535977	7.88994434963211	7.83060672141774	7.52607805503502	7.2711349487469
RO3G_00411	2.54756564555335	1.33075433254414	2.3978389848308	3.62200104365267	3.94171419971402	4.36800138791122	4.30050884492141	3.85305584430373	4.51950444958007	4.11581454846991
RO3G_00412	3.7902663431971	4.14453446090177	5.25614523498281	5.53501897962477	5.43574207503341	5.34847320648962	5.17446283554957	4.42928193001595	4.58543535263848	3.86061669341119
RO3G_00407	2.04308804236579	4.42383349306323	3.5700647590712	2.88307694883467	3.23245952202514	3.14933254009339	3.0660519589486	2.22152501980311	2.61895615297724	2.40999009602828
RO3G_00408	4.43136923943692	5.26549309322224	4.77447038150796	4.5838109270454	4.24744223899694	4.11715423274927	3.68937343135789	3.00810784588481	3.55082653742122	2.99402121306676
RO3G_00409	4.47225387439251	4.29633563450159	4.19060217148	4.00526934581077	3.92074412036997	4.18687742797549	4.53644871458809	4.33160410612809	5.30673729068702	5.6857539370032
RO3G_00417	3.50372062161502	1.77699637702985	2.2565724755388	3.70633967691466	3.62659908678703	4.09201303821952	4.35001332990404	4.08568210138022	5.09609153024105	4.78504531656521
RO3G_00420	4.43114982826887	6.87828459484039	5.55485881526899	5.19108185161327	5.00870611066677	4.45574622590309	4.35318196171089	3.54730459255992	4.21815939685156	3.87948059302653
RO3G_00421	0	0	0	0	0	0	0	1.95577003913076	1.86971363002786	2.35197413611117
RO3G_00422	0	2.25601848300644	6.81835510223979	8.53124443283651	8.87608207100038	9.04315815630087	9.27034346277968	8.98144095117675	9.51563909165419	9.93986668369584
RO3G_00413	6.76627926683144	8.66050868952951	8.38308840719134	8.46388259451175	8.36640250121517	8.21695283936998	7.94921996719871	7.475888861915	7.4263832910351	7.16110941780569
RO3G_00414	5.02202635445543	3.9558823609613	3.0758615149303	1.8275987264429	0	1.06628470242361	1.05809308158299	2.91469126199333	1.85963818661121	3.95777524514692
RO3G_00415	4.30074884475464	4.95387307131987	4.31127458940044	3.91220493818643	3.96853540060386	4.19224145976696	4.43630891025388	4.28760793996424	4.9020591515899	4.48699328995769
RO3G_00416	5.45485083385207	7.26833968820442	6.36094395066745	6.47493841958907	6.00161593810297	5.67471034820805	5.3200548118796	3.93484067440094	4.31238582762055	3.34036343379923
RO3G_00425	0	0	0	1.01477898094617	1.1626347629492	0	0	0	0	0
RO3G_00427	3.47398256080351	5.03945697572738	4.68717263831165	4.28729333778629	4.18605460560141	3.70747277856016	3.91603480568003	3.86425404142039	4.29268257618875	3.86794799377936
RO3G_00426	6.14769236150343	7.25527591100953	6.43274733140914	6.09725392509367	5.85614862274654	5.61538066112325	5.39813522932575	5.67747569679645	5.65276636104636	5.18511035937012
RO3G_00424	7.42763400763331	8.89318934201876	9.1270923034411	8.90121223863297	8.85080961760344	8.66670887674918	8.37974526803827	8.19330414825989	7.94950197109851	7.57492551913967
RO3G_00431	2.18213400088983	0	0	0	1.59225252730002	1.43620819223642	2.2960683155623	2.19533192055135	2.4833622254626	2.29833925256021
RO3G_00434	0	0	0	0	0	0	1.88215426732657	1.7190641390185	1.42742885098778	0
RO3G_00429	2.75515208340473	3.30312391163512	3.3764141893092	3.33628625870379	3.56533414415107	3.79130682524972	3.87899524232156	2.24350845366775	3.54281539314644	3.27559367143982
RO3G_00430	8.01874132835986	9.18162730200564	9.73534290147462	9.40821061863974	9.19339722769124	8.97480339809507	8.7178695793033	8.977255169069	8.07259572369567	7.97040357038289
RO3G_00432	4.2545651012615	3.93461377520394	4.13542880857047	4.00670322447885	4.14992830939491	4.10905366133948	4.01130534053638	3.25545446122894	3.50969465115752	3.57519196175975
RO3G_00433	4.38653126316178	6.54679876832454	6.08015363714727	5.50547497219236	5.37013008458017	4.8590405722159	4.49005988470091	3.08743015225072	3.72581301435794	2.95121707866102
RO3G_00438	1.93261530802927	0	2.704579452311	3.96315632454854	4.50396848489379	4.95428436621231	5.53223246327619	5.38196131650899	5.88887165125406	5.95649907093467
RO3G_00439	5.01147929560001	1.60024694699614	1.8604351067701	2.76603243816544	2.98383479254352	3.46653456891773	3.61005585960397	3.97901220601401	4.47720685841051	5.06822567194295
RO3G_00440	1.95039640587707	0	0	0	0	0	1.11682424342077	0	0	1.02792551846291
RO3G_00436	7.21193587573262	8.99521180202454	7.78532213129296	7.62957762718848	7.26118158575023	6.99492972804524	6.48716496109675	5.74354252433756	4.98793645302816	4.5727507820916
RO3G_00437	7.00692539323497	3.42725907018418	5.00629342115678	5.90918595890617	6.57318392340976	7.22827171930726	7.61541758234974	8.90781014164071	8.52208572129169	8.69645144647381
RO3G_00445	0	0	0	0	0	0	0	0	0	0
RO3G_00443	2.25869989444198	0	1.36423318961015	1.55280102711899	1.71323530974226	2.12594284754925	2.50629463364824	3.2102489069221	3.2715405838299	3.81036451595809
RO3G_00441	6.16799754195035	6.1387818894777	5.54350841138388	5.07179209575112	5.29806594732325	5.00359456739416	5.04170853136058	4.99958825415559	4.92655908603705	4.84907005144983
RO3G_00444	1.24555291680501	0	0	0	0	0	0	1.33679644746765	0	0
RO3G_00446	3.57540610645881	6.29533524487805	5.42813922099254	5.34334655019518	5.09652491191419	5.25670786713158	5.31942817750985	5.53881497202025	6.09735928068592	6.7400576847315
RO3G_00447	3.31076099569032	1.47539727049523	1.23550605683	1.33665895797	2.15471524431197	2.30330669656492	2.36704020303011	3.27960813994696	3.62602799244924	3.85333120189061
RO3G_00452	1.55909028005466	0	1.86265399099007	1.76331392400924	1.56364647197431	1.47915467755455	1.51034130743611	1.29199174240774	2.02253946429853	2.22382924915948
RO3G_00449	3.6481657363752	3.93725534789529	3.89075886428014	3.63047175770189	3.33940590394577	3.06965961736176	3.43309075066623	3.01065128545087	2.76908976856615	2.52238183907677
RO3G_00454	1.51947653466119	4.09412187267909	4.90411152703247	6.37463941023587	7.19870972536437	7.1769967981742	6.69880756451847	3.1229538215383	2.4062818108406	1.64765133117975
RO3G_00453	2.4280919770566	1.32572919471918	1.19175908534912	0	0	0	1.52069160282445	1.70755695988878	2.00444472918134	2.17619393818303
RO3G_00457	4.55972632097313	4.67360717651135	4.56830500608916	4.0855285825473	4.10320588986509	3.82629256965447	3.60796522993438	2.81541311849377	3.55378492534659	3.34223815323589
RO3G_00455	0	1.17574030354787	0	0	0	0	0	0	0	0
RO3G_00456	9.04281603193257	9.98413876079824	10.2191333110474	9.99202209488213	9.78967524452499	9.63046647953335	9.36229816442776	9.62727300157876	8.34727566092629	8.42450358937769
RO3G_00459	2.64261941334096	3.94159292037281	5.78666060371188	6.02404870882538	6.15182825098226	5.85789463016382	5.77716183874153	5.58675319443055	5.42966226533271	5.39306482702929
RO3G_00460	0	0	1.48292126944386	3.29043376350295	3.90114852018377	4.76625592541276	5.75773414688918	8.64829916227445	8.96230695848935	9.03679579413027
RO3G_00458	7.91007027883891	10.2044599640609	9.57404058096782	9.24384811848882	8.96342439801413	8.71031677899713	8.32222259286654	7.2990164545095	6.53574160773959	5.43796372535901
RO3G_00461	5.83615447931389	3.96315557452452	3.92826483989937	3.85301257662621	3.89720227265815	4.15264376822528	4.02383414605902	4.73516781376971	4.6193751504271	4.67978620526018
RO3G_00462	2.66760578885525	3.24692730675573	4.61348740585324	4.21209040766452	4.12595715304525	4.10882605650275	3.83619992995951	4.60053634635489	4.88016744166455	5.02893976703334
RO3G_00465	4.18810571128361	3.77657921555697	2.95219236987322	2.97230695066417	3.01946313785853	2.88935794846066	2.83211257396242	2.53607575604824	3.01611719377618	3.01603217092253
RO3G_00468	2.65992216031322	0	0	0	0	1.14394714156777	1.23348942408513	1.98875168535484	1.63963894161494	1.96156501668217
RO3G_00469	2.50596590015398	4.91701956667818	4.8886174857724	4.9216276648641	4.74666093370442	4.52030945656334	4.28382271801855	3.65968166918467	3.15533819750872	2.41451640289567
RO3G_00470	5.14904600321725	5.00183188598747	5.6791354066505	5.75895451979092	5.78701847700217	5.94992451319835	5.99255596839084	6.25223488241326	6.54091338695301	6.69041782395206
RO3G_00472	5.85574688070911	1.85201587108048	2.48668581868354	3.56980874132297	3.77743162556795	4.0920589983132	4.55374183558273	5.16730643206072	5.21424134496692	5.85653196695302
RO3G_00481	0	0	0	0	0	0	0	0	0	0
RO3G_00477	2.48791544148145	1.65683807798564	3.87239738450948	4.77904456622905	4.85278770166691	4.75911334187524	4.41466233529994	4.69773810048247	4.97178544362858	5.11359838346419
RO3G_00473	5.1435765577356	4.14380821797518	4.27421498341689	4.94393017900304	5.04802078318643	5.15030437356058	5.37571600417938	5.14681060394174	5.67540496564358	5.57152571361462
RO3G_00474	7.44204978263332	3.06977580343158	3.73666336596644	5.10181877275767	5.56542344806676	6.2444536822453	6.27941555859096	6.52185421932106	6.97389414841938	7.04065325579397
RO3G_00475	6.74607399480029	6.29361857246205	6.45964127368878	6.70230534209163	6.94135922494233	7.07539939054505	7.23316434574671	7.09349697422882	6.8045550614322	6.60204057866576
RO3G_00476	2.66266553839029	0	0	0	0	0	1.52124230558377	1.58005097112119	1.84195970126229	1.89678958033999
RO3G_00463	7.58964766685386	5.99170456802513	8.82942113329675	10.0539196646361	10.5104437469008	10.9595350870957	11.1796241247969	12.0750771915084	11.8145789914535	12.3135337380206
RO3G_00464	3.16412062888533	2.85903134296947	2.8825496082566	2.75385650850057	2.56276179069206	3.32046527021764	3.19465673839171	2.72323682001611	3.87985534110893	4.0115379137687
RO3G_00488	0	3.11733619720521	2.4260588251427	2.17111965702875	2.00621150016116	2.02939301595686	1.82370379411274	2.23944817821294	2.82910484053646	3.81314229261246
RO3G_00493	2.97918204386723	3.33038515021127	2.57222937725616	2.74834525468365	2.54386436971652	2.20393908581683	2.05631549950469	3.08091041941951	3.55345942914439	4.58924335953512
RO3G_00484	0	0	0	0	0	0	0	0	0	0
RO3G_00482	0	0	0	0	0	0	0	0	0	0
RO3G_00483	0	0	0	0	0	0	0	0	0	0
RO3G_00485	0	0	0	0	0	0	0	0	0	1.12436980069927
RO3G_00486	1.66649700957869	2.58037400357949	2.22025024421687	0	1.73654961844428	0	0	0	1.16918156181439	2.09452701161693
RO3G_00487	0	3.13436551782887	2.50998977381396	2.08879408766732	2.12671433773367	1.65816758265965	1.68475228141854	2.7155265643997	2.51135380794522	3.60060505907017
RO3G_00500	2.68697991766292	1.72997943333692	1.55021352265517	1.84829331039322	0	1.29870033534819	1.26777739910604	0	1.70843915900144	1.74524564656543
RO3G_00501	2.3945344063889	0	0	0	0	0	1.19595151931689	0	1.85644319199988	1.04898043511359
RO3G_00502	3.08966649308511	0	0	0	0	0	1.01506928499193	0	1.06864930545139	1.24019459364541
RO3G_00503	4.80004704842066	1.60638025566394	0	1.33498038513579	0	2.03302157131301	2.33110053451466	2.58939951416073	2.77111285908403	3.13233822970072
RO3G_00504	4.15307966454199	1.67135263858738	1.07670177920592	0	0	1.19733163325268	1.87840360825529	2.19521147697788	3.09334775167459	3.08681524139374
RO3G_00505	5.29006553176729	6.60216655239738	6.04573997116056	5.54692718225965	5.55215755133018	5.38793056988857	4.92447974497085	4.62759493367681	4.82607134619461	4.13997336766904
RO3G_00506	5.50250700001229	5.55292547571551	4.69828013758957	4.4977518486305	4.30463537882876	4.24525205734874	3.95625908752018	4.1946460089929	4.2577929490346	3.53365723549074
RO3G_00507	3.76837072575914	0	1.07167433119133	2.5035140043624	2.13193126058445	1.65843148964215	2.22680341563565	3.57473444393958	3.7507622337231	4.56610085706623
RO3G_00510	5.61172323580099	1.64776209686853	5.13845380594522	5.95615475549516	6.41144366965177	6.6602066416241	6.75238704010591	6.96806600291729	6.79776427667177	6.34596509363647
RO3G_00511	1.47616289657766	0	0	0	0	0	0	0	0	0
RO3G_00512	4.51298493393565	4.52714279958583	4.15598189533295	4.36713515050518	3.96175421171372	3.78702715669714	3.730184215654	3.24132461328421	3.32616162239041	3.14493532212246
RO3G_00513	4.09442661555642	5.3775036089189	4.06253876268075	4.64195346948888	4.45619771354326	4.54674642938788	4.70608763051211	4.92254468158449	5.73022357966758	6.15421641720829
RO3G_00508	2.20859823152208	5.2785491561453	6.7475118656956	7.61839270486311	7.56033080658162	7.49078989698101	7.16091055328164	5.84093232375795	5.34104234419905	5.28993770675723
RO3G_00509	7.62925318390837	8.21433303932165	7.07676760580183	6.96161977480685	6.63596050305569	6.40321768988106	5.98186216754471	5.36219545149642	5.21305009930381	4.61111732848744
RO3G_00514	7.56517787799219	9.33498215288768	8.47929356545549	8.17254741283853	7.96534750957061	7.78599213528885	7.54697196385699	6.48723468481637	6.76987945948279	6.39015626045327
RO3G_00515	1.25545590098004	0	0	0	0	0	0	0	0	0
RO3G_00516	5.22430124170203	3.92728127770403	2.01237127613364	1.80421250805847	1.99941725631579	2.1334597763494	2.77677816665706	3.09352407844478	3.81525136615618	4.47371443040727
RO3G_00519	0	4.08782808793921	5.59699145742215	6.04578808608638	5.72430333316746	5.51588094824974	5.63076747853802	5.55493398330681	6.29667267877189	6.47743758895579
RO3G_00521	3.95582826587253	0	0	0	0	0	0	0	0	0
RO3G_00517	7.19709001438671	3.37814453886563	2.90385405136397	3.82501602880078	3.96725908603842	4.37302457504152	4.4427039928595	5.57859231313201	5.4696069505016	5.9578483650446
RO3G_00522	7.13289974938811	2.17328673195249	1.70060538173514	2.18140713363973	2.85782474747329	2.62013442715082	2.98676954567064	2.75190349239499	2.83935061054752	3.85883764768262
RO3G_00523	6.43202098400654	7.32700160360808	6.41569479871195	6.46122424697969	5.95815063721433	6.00811161186639	6.00608743298534	6.32583997464893	6.86594775654147	6.688155798655
RO3G_00524	4.25836132392127	0	0	2.67571666897723	3.92425854530072	4.91083588385079	5.28463297181377	6.58731818048583	6.13986824392284	5.80992497573029
RO3G_00525	4.39173588686568	3.20430597185318	5.53270537146473	6.05998759445881	6.33619291746645	6.34518428225953	6.43480272736986	6.85846197509425	6.32012585813888	6.20824555940954
RO3G_00526	0	0	0	0	0	0	0	0	0	0
RO3G_00531	1.08498300141144	0	0	1.59533689004133	1.74274052512037	2.5379824750188	2.42901212855632	2.98045599541611	3.29624891279492	3.56381253052244
RO3G_00528	6.82642938798532	4.53787142136575	6.09613920017725	6.73364919984592	7.05988364499731	7.12743460321987	7.25383445499783	7.2932264804925	7.31392071752841	7.36895603285005
RO3G_00535	0	0	0	0	0	0	0	0	0	0
RO3G_00539	0	0	0	0	0	0	0	0	0	0
RO3G_00540	3.68706016310242	1.14125788597668	1.31185549182538	1.76755979275731	1.79645414544342	1.9751356856062	2.32725717073704	3.61510177311818	3.79581506295656	4.20514334719189
RO3G_00541	0	0	0	0	0	0	0	0	0	0
RO3G_00537	5.75249614463306	3.83691713180905	4.56801123186644	5.14587240738137	5.50363241535524	5.94206842437497	6.06135169654404	6.7567004082352	6.31717402828331	6.31721226194654
RO3G_00542	5.14354657073535	2.14183756184357	3.65668169547498	4.86380945376798	5.25435278966904	5.4999256812006	5.86770835625478	6.04906840926609	5.98394617671691	5.85951767837879
RO3G_00543	5.85856390820158	6.57074675826812	5.81175853785754	5.70472657534236	5.67018472288136	5.57940558484202	5.54360230952406	4.93849292855775	5.34749697269956	5.13853534165442
RO3G_00533	7.60049786418188	6.87828881403881	7.6097966886269	7.44882393411424	7.3767329186403	7.20187418323007	6.98251068610336	6.4796714670156	6.41490751683519	5.95505441916236
RO3G_00534	5.73207301319684	1.15811310414833	2.89870759788069	5.4267282725728	5.92850564096874	6.29016394349875	6.43329943555517	6.76184296813314	6.82212300057103	6.23158959163114
RO3G_00547	1.30537276310548	2.77373327481776	2.61013372363709	3.16440431714445	2.95198147642462	3.15106550240141	3.10982096075495	3.6858144349907	4.68161347006592	4.99252677871279
RO3G_00551	4.58977675906038	2.93661353177615	3.33774261058473	4.44942404282185	4.4072709678063	4.93095285417106	5.01791088004988	5.27991665244123	5.16598801328632	5.54578173726967
RO3G_00544	9.37445792610903	6.81717162789826	6.82647536358707	7.18558552197272	7.20742787573484	7.30900342535195	7.29690302318559	6.94392353112207	7.06966447331399	6.58316496085419
RO3G_00545	0	0	0	1.04733010096813	0	0	0	0	0	0
RO3G_00552	4.07113439204878	4.96473694144338	5.58937823260811	6.05568270097658	5.99354991811128	6.1191693794425	6.07163320816643	6.04631650076199	6.61317958492081	6.5465682341513
RO3G_00553	1.88842074674282	0	0	0	0	0	0	0	0	0
RO3G_00554	5.13967023077704	7.70383900490709	8.05984562207894	8.43989403349441	8.59200637290973	8.87628291685386	8.9151259534599	8.69699358305751	8.7467791089169	8.6396051097146
RO3G_00557	1.01952338935452	1.96652653602106	2.73165150297935	3.26785880038121	4.15194167453647	3.84043964326294	3.61056466833184	3.16060027910622	2.78656934010091	3.94437351868871
RO3G_00555	3.22980914843964	4.85826082781912	5.0902047591659	5.22937185556402	5.24973887738078	5.26252095102826	5.58498268458591	5.83962869540893	6.19369873344225	6.76223417903502
RO3G_00556	8.22188567653302	8.62949449717486	9.14647105492478	8.78011965122034	8.81649924547688	8.66871840712835	8.72533712330487	9.10066700266322	8.09826517648492	8.35892757990901
RO3G_00562	0	0	0	0	0	0	0	0	0	0
RO3G_00558	4.03909546666017	6.0333830948091	6.43344004093617	6.03729977647543	5.86318804574844	5.48214321763733	5.37760600801232	4.86811575656408	4.39626586834422	4.21317306045933
RO3G_00559	4.99313495682703	1.74075038358044	0	1.29765927876764	2.14377869451028	2.61686286425212	3.14553613858657	3.72031901212188	4.26086737788479	4.14045971772751
RO3G_00560	7.83554497195073	4.00497163271751	4.78106329157435	5.55622998015169	5.77392390377623	6.06961123579635	6.11690010724067	7.04098457554943	6.88185406376301	7.08610539040941
RO3G_00561	1.34394929729488	0	0	0	0	0	0	0	0	0
RO3G_00564	2.68150008706386	0	0	0	0	0	0	0	0	0
RO3G_00565	0	0	0	0	0	0	0	0	0	0
RO3G_00563	6.77659095054257	1.77085231049524	1.60595875897181	0	0	0	0	1.08996025795884	0	0
RO3G_00568	0	0	0	0	0	0	0	0	0	0
RO3G_00569	0	0	0	0	0	0	0	0	0	0
RO3G_00567	3.16690309126135	0	0	1.05716650033838	0	0	0	2.35481062277479	2.15027393347487	1.56951064848031
RO3G_00566	6.17782364348002	7.51156574563119	6.75669823388201	6.22115643803672	6.02891471897354	5.57867498399656	5.22045477785733	4.60561160088266	3.89198214958766	3.2756505506448
RO3G_00570	7.25463073685575	2.46768713655785	0	2.29520247913064	2.04076469220706	2.43625853340268	1.96256762771051	3.19107613202343	2.94991906792476	4.35733061858015
RO3G_00571	3.07302559818333	0	0	0	0	0	0	0	0	1.18138269995833
RO3G_00572	5.26162839809792	1.0781011689864	0	0	0	0	0	1.59364857876328	2.11220489938157	3.11620209079015
RO3G_00573	2.28572764908045	0	0	0	0	0	0	0	0	1.94762069434486
